epochs,learning_rate,layer_sizes,use_dropout,use_batch_norm,activation,train_rmse,val_rmse,RMSE %
50,0.001,"[256, 128, 64]",True,True,ReLU(),3.853891287029248,3.5166116236158325,148.75148566181736
50,0.001,"[256, 128, 64]",True,True,LeakyReLU(negative_slope=0.01),3.598354741001441,3.33522983843099,144.1787729574544
50,0.001,"[256, 128, 64]",True,True,Sigmoid(),3.580676780323117,3.236939224430461,141.70082436464608
50,0.001,"[256, 128, 64]",True,False,ReLU(),3.700620537758601,3.4116515357591903,146.1053967686906
50,0.001,"[256, 128, 64]",True,False,LeakyReLU(negative_slope=0.01),3.693551220692198,3.4020794591423438,145.86408060616424
50,0.001,"[256, 128, 64]",True,False,Sigmoid(),4.2674495046552545,3.567893096032729,150.04431360581523
50,0.001,"[256, 128, 64]",False,True,ReLU(),3.862100918208953,3.5168323180459127,148.7570494631835
50,0.001,"[256, 128, 64]",False,True,LeakyReLU(negative_slope=0.01),3.544597596216626,3.278451320066926,142.74736212425708
50,0.001,"[256, 128, 64]",False,True,Sigmoid(),3.510150376797499,3.1365687450524677,139.17044147241123
50,0.001,"[256, 128, 64]",False,False,ReLU(),3.642165277946327,3.2373756979343895,141.71182804913678
50,0.001,"[256, 128, 64]",False,False,LeakyReLU(negative_slope=0.01),3.643934454981324,3.2857516107030436,142.93140558652257
50,0.001,"[256, 128, 64]",False,False,Sigmoid(),3.7765350728830427,3.1997875100601,140.76421368945017
50,0.001,"[128, 64, 32]",True,True,ReLU(),3.559030102991366,3.300983869412449,143.3154173705375
50,0.001,"[128, 64, 32]",True,True,LeakyReLU(negative_slope=0.01),3.3901444501368956,3.148152019407233,139.46246079367978
50,0.001,"[128, 64, 32]",True,True,Sigmoid(),3.7030988859489486,3.1488411263505554,139.4798334756786
50,0.001,"[128, 64, 32]",True,False,ReLU(),3.645952729119803,3.3245521229145356,143.90958316341914
50,0.001,"[128, 64, 32]",True,False,LeakyReLU(negative_slope=0.01),3.6569872155003416,3.384858419316899,145.42993079607223
50,0.001,"[128, 64, 32]",True,False,Sigmoid(),3.9939718483180866,3.3452824396183014,144.43220335077794
50,0.001,"[128, 64, 32]",False,True,ReLU(),3.5329035353282734,3.138439204317942,139.2175965538187
50,0.001,"[128, 64, 32]",False,True,LeakyReLU(negative_slope=0.01),3.8292132152925213,3.517146624300062,148.7649732588389
50,0.001,"[128, 64, 32]",False,True,Sigmoid(),3.5306413226467828,3.053542113726486,137.07730443840381
50,0.001,"[128, 64, 32]",False,False,ReLU(),3.6266755347142814,3.2753745569272796,142.6697956040983
50,0.001,"[128, 64, 32]",False,False,LeakyReLU(negative_slope=0.01),3.638394135548889,3.302351250195886,143.34988962735068
50,0.001,"[128, 64, 32]",False,False,Sigmoid(),3.81823588492445,3.220660165865832,141.29042230670134
50,0.001,"[128, 128, 128]",True,True,ReLU(),3.4006025309695582,3.1652502838105696,139.89351538265083
50,0.001,"[128, 128, 128]",True,True,LeakyReLU(negative_slope=0.01),3.627861373415304,3.3671022892353966,144.9822911308144
50,0.001,"[128, 128, 128]",True,True,Sigmoid(),3.7795360935157256,3.4695306809433233,147.56455487671914
50,0.001,"[128, 128, 128]",True,False,ReLU(),3.6846456752611876,3.4008004257234736,145.83183562435522
50,0.001,"[128, 128, 128]",True,False,LeakyReLU(negative_slope=0.01),3.740336480746211,3.405499207455738,145.95029392985847
50,0.001,"[128, 128, 128]",True,False,Sigmoid(),3.804301119397496,3.266441179999916,142.44458133505253
50,0.001,"[128, 128, 128]",False,True,ReLU(),3.822456383106128,3.5268256992654514,149.0089868956857
50,0.001,"[128, 128, 128]",False,True,LeakyReLU(negative_slope=0.01),3.528838359097755,3.3083553643131824,143.50125592289479
50,0.001,"[128, 128, 128]",False,True,Sigmoid(),3.625567825905664,3.317336288770785,143.72766888559858
50,0.001,"[128, 128, 128]",False,False,ReLU(),3.6169968769926895,3.276089863826401,142.68782879823516
50,0.001,"[128, 128, 128]",False,False,LeakyReLU(negative_slope=0.01),3.634580995259104,3.3372928595224303,144.230782605196
50,0.001,"[128, 128, 128]",False,False,Sigmoid(),3.681574400402027,3.202471126940112,140.8318688235551
50,0.001,"[128, 64]",True,True,ReLU(),3.716758405660971,3.4208309786325906,146.33681446591632
50,0.001,"[128, 64]",True,True,LeakyReLU(negative_slope=0.01),3.5070882072761744,3.2034643131596234,140.85690747470267
50,0.001,"[128, 64]",True,True,Sigmoid(),3.8875687416312235,3.4325643617482644,146.63261809351613
50,0.001,"[128, 64]",True,False,ReLU(),3.6881091110878153,3.2178442143913144,141.21943096063387
50,0.001,"[128, 64]",True,False,LeakyReLU(negative_slope=0.01),3.7807725414401983,3.4719202842075076,147.6247978012961
50,0.001,"[128, 64]",True,False,Sigmoid(),3.8275123611867663,3.3020521591837384,143.34234941448085
50,0.001,"[128, 64]",False,True,ReLU(),3.855205128470733,3.567303892645148,150.0294595353632
50,0.001,"[128, 64]",False,True,LeakyReLU(negative_slope=0.01),3.578089568717211,3.3496539007950323,144.54240976449856
50,0.001,"[128, 64]",False,True,Sigmoid(),4.227687539627665,3.8507199178137044,157.17449925138314
50,0.001,"[128, 64]",False,False,ReLU(),3.649282335068609,3.310807873856903,143.56308474179582
50,0.001,"[128, 64]",False,False,LeakyReLU(negative_slope=0.01),3.6611841334278297,3.3258697554631342,143.94280124586618
50,0.001,"[128, 64]",False,False,Sigmoid(),3.881776553640856,3.3860085726692586,145.45892665605308
50,0.001,"[256, 64]",True,True,ReLU(),3.6134428872475866,3.2836710399693048,142.87895350476148
50,0.001,"[256, 64]",True,True,LeakyReLU(negative_slope=0.01),3.384148233904759,3.1150946760011275,138.6290709689433
50,0.001,"[256, 64]",True,True,Sigmoid(),4.161647373391554,3.7501905647158953,154.64011108443864
50,0.001,"[256, 64]",True,False,ReLU(),3.5774394587382137,3.2920709960005676,143.09072000392294
50,0.001,"[256, 64]",True,False,LeakyReLU(negative_slope=0.01),3.5915301301843785,3.300006112367978,143.29076769551926
50,0.001,"[256, 64]",True,False,Sigmoid(),3.8323837461211943,3.3405493361331033,144.31287977914275
50,0.001,"[256, 64]",False,True,ReLU(),3.567143765135606,3.272903288185775,142.60749385776444
50,0.001,"[256, 64]",False,True,LeakyReLU(negative_slope=0.01),3.4665924238026005,3.182342213111415,140.32441026096734
50,0.001,"[256, 64]",False,True,Sigmoid(),4.450790376194216,3.9619565940888584,159.97882363420993
50,0.001,"[256, 64]",False,False,ReLU(),3.632378830528615,3.3378392382581317,144.2445570477818
50,0.001,"[256, 64]",False,False,LeakyReLU(negative_slope=0.01),3.651749249624114,3.373159679453188,145.13500053973303
50,0.001,"[256, 64]",False,False,Sigmoid(),3.9314126131973337,3.322305536752262,143.85294576140436
50,0.01,"[256, 128, 64]",True,True,ReLU(),3.3899143805456142,3.2523055490011905,142.0882160066036
50,0.01,"[256, 128, 64]",True,True,LeakyReLU(negative_slope=0.01),3.929228123483086,3.507863833345723,148.53095011210675
50,0.01,"[256, 128, 64]",True,True,Sigmoid(),3.7245241307283865,3.5087676205885616,148.55373497665727
50,0.01,"[256, 128, 64]",True,False,ReLU(),4.501320324984396,3.523430784035467,148.92339962468952
50,0.01,"[256, 128, 64]",True,False,LeakyReLU(negative_slope=0.01),4.523665447589232,3.54179092086149,149.38626655938552
50,0.01,"[256, 128, 64]",True,False,Sigmoid(),4.589648130769727,3.5975331142256333,150.79155119425397
50,0.01,"[256, 128, 64]",False,True,ReLU(),3.697072404734226,3.318626822720914,143.7602038007399
50,0.01,"[256, 128, 64]",False,True,LeakyReLU(negative_slope=0.01),3.580754465786052,3.408539203017058,146.0269335235767
50,0.01,"[256, 128, 64]",False,True,Sigmoid(),3.4791640433969793,3.1988569928132793,140.74075495001927
50,0.01,"[256, 128, 64]",False,False,ReLU(),4.500395699167825,3.5226733601269506,148.9043046426574
50,0.01,"[256, 128, 64]",False,False,LeakyReLU(negative_slope=0.01),4.5128167162387935,3.533196974834165,149.16960948910852
50,0.01,"[256, 128, 64]",False,False,Sigmoid(),4.574721985025084,3.584813086793343,150.4708738396883
50,0.01,"[128, 64, 32]",True,True,ReLU(),3.7110681302742177,3.356613272956927,144.71785852561123
50,0.01,"[128, 64, 32]",True,True,LeakyReLU(negative_slope=0.01),3.7072783406572642,3.420086705959789,146.31805103218477
50,0.01,"[128, 64, 32]",True,True,Sigmoid(),4.040304786161015,3.774192842701915,155.24521882096508
50,0.01,"[128, 64, 32]",True,False,ReLU(),4.49709086722352,3.51995842831995,148.83586004579394
50,0.01,"[128, 64, 32]",True,False,LeakyReLU(negative_slope=0.01),4.504106368071933,3.5259753906533344,148.98755025038366
50,0.01,"[128, 64, 32]",True,False,Sigmoid(),4.531371509090656,3.5483132788374627,149.55069800518223
50,0.01,"[128, 64, 32]",False,True,ReLU(),3.910484602671263,3.534688851166381,149.20722033217478
50,0.01,"[128, 64, 32]",False,True,LeakyReLU(negative_slope=0.01),3.4529610716264543,3.199865544619539,140.7661809742079
50,0.01,"[128, 64, 32]",False,True,Sigmoid(),3.6706362641591066,3.5018744488187887,148.37995515586172
50,0.01,"[128, 64, 32]",False,False,ReLU(),4.501257531040514,3.5233791755783153,148.92209855331993
50,0.01,"[128, 64, 32]",False,False,LeakyReLU(negative_slope=0.01),4.52192144246382,3.542444364473054,149.402740153474
50,0.01,"[128, 64, 32]",False,False,Sigmoid(),4.551494335741144,3.5651712293178504,149.97569417694575
50,0.01,"[128, 128, 128]",True,True,ReLU(),3.805885362992891,3.520538671158254,148.85048821695025
50,0.01,"[128, 128, 128]",True,True,LeakyReLU(negative_slope=0.01),4.054711085772235,3.672933218066768,152.69242019492722
50,0.01,"[128, 128, 128]",True,True,Sigmoid(),4.310375239224668,4.026096368114769,161.59581488415466
50,0.01,"[128, 128, 128]",True,False,ReLU(),4.439335499769987,3.4733479637942355,147.66079021683734
50,0.01,"[128, 128, 128]",True,False,LeakyReLU(negative_slope=0.01),4.477219119128674,3.503843205011967,148.42958834503324
50,0.01,"[128, 128, 128]",True,False,Sigmoid(),4.498430035011622,3.5210570638882968,148.86355712031397
50,0.01,"[128, 128, 128]",False,True,ReLU(),3.9657923386346443,3.6056779749636694,150.99688663151483
50,0.01,"[128, 128, 128]",False,True,LeakyReLU(negative_slope=0.01),3.5124149448196054,3.247917037560331,141.9775797484015
50,0.01,"[128, 128, 128]",False,True,Sigmoid(),3.401421448184165,3.206970677833254,140.94530443403846
50,0.01,"[128, 128, 128]",False,False,ReLU(),4.507696269580952,3.528679532906062,149.05572283795
50,0.01,"[128, 128, 128]",False,False,LeakyReLU(negative_slope=0.01),3.7485828706489714,3.259304778194079,142.26466958058538
50,0.01,"[128, 128, 128]",False,False,Sigmoid(),4.503314738151696,3.525070790595069,148.96474489440712
50,0.01,"[128, 64]",True,True,ReLU(),3.541826427895491,3.233029056611121,141.60224735458158
50,0.01,"[128, 64]",True,True,LeakyReLU(negative_slope=0.01),3.47194391006066,3.2150571616477253,141.1491681639845
50,0.01,"[128, 64]",True,True,Sigmoid(),4.236238271791892,3.90259614058871,158.48232110734233
50,0.01,"[128, 64]",True,False,ReLU(),3.942122100930024,3.4421654680630085,146.87466610719414
50,0.01,"[128, 64]",True,False,LeakyReLU(negative_slope=0.01),4.325487410792327,3.6702452229021767,152.62465468238767
50,0.01,"[128, 64]",True,False,Sigmoid(),4.570738372351401,3.58143190041673,150.38563267898186
50,0.01,"[128, 64]",False,True,ReLU(),3.367265833920229,3.1432544088663836,139.33898992851908
50,0.01,"[128, 64]",False,True,LeakyReLU(negative_slope=0.01),3.671416387245449,3.367658434891393,144.99631180165554
50,0.01,"[128, 64]",False,True,Sigmoid(),4.080758030872778,3.7257545753884753,154.02406929872515
50,0.01,"[128, 64]",False,False,ReLU(),4.496894620195673,3.519797494414322,148.83180283291512
50,0.01,"[128, 64]",False,False,LeakyReLU(negative_slope=0.01),3.7074501025448683,3.2493560144562474,142.0138569739594
50,0.01,"[128, 64]",False,False,Sigmoid(),3.7129771314920275,3.31413788573273,143.647035771359
50,0.01,"[256, 64]",True,True,ReLU(),3.7517020932931886,3.45597113615145,147.2227129289624
50,0.01,"[256, 64]",True,True,LeakyReLU(negative_slope=0.01),3.3008796094160675,3.135019907364561,139.13139460910423
50,0.01,"[256, 64]",True,True,Sigmoid(),3.4844262800738943,3.1552953534414363,139.6425473126013
50,0.01,"[256, 64]",True,False,ReLU(),4.1456234710754565,3.451308977235112,147.1051779003774
50,0.01,"[256, 64]",True,False,LeakyReLU(negative_slope=0.01),4.126132304088613,3.246765395843245,141.9485463661067
50,0.01,"[256, 64]",True,False,Sigmoid(),4.563878297196486,3.575619733143291,150.23910544580875
50,0.01,"[256, 64]",False,True,ReLU(),3.6807498915216548,3.3766769495242075,145.2236724288206
50,0.01,"[256, 64]",False,True,LeakyReLU(negative_slope=0.01),3.51145369138145,3.2269310149710577,141.4485131058485
50,0.01,"[256, 64]",False,True,Sigmoid(),3.235432503959379,2.8793763565776485,132.68651089996843
50,0.01,"[256, 64]",False,False,ReLU(),4.498754498614025,3.5213233577550698,148.8702705030632
50,0.01,"[256, 64]",False,False,LeakyReLU(negative_slope=0.01),3.7754604707481416,3.3276281163964003,143.98713028017468
50,0.01,"[256, 64]",False,False,Sigmoid(),4.43481987043729,3.4697660768708207,147.5704893091492
50,0.1,"[256, 128, 64]",True,True,ReLU(),4.4603683659652935,3.490139068764443,148.0841011845804
50,0.1,"[256, 128, 64]",True,True,LeakyReLU(negative_slope=0.01),4.025755413615529,3.195461447306532,140.6551517894752
50,0.1,"[256, 128, 64]",True,True,Sigmoid(),3.7061921294178273,3.52595778927551,148.98710651208927
50,0.1,"[256, 128, 64]",True,False,ReLU(),4.67137342070389,3.668407579740214,152.57832690904357
50,0.1,"[256, 128, 64]",True,False,LeakyReLU(negative_slope=0.01),32.68138924053427,31.346487593024772,850.3546112263516
50,0.1,"[256, 128, 64]",True,False,Sigmoid(),4.07556198286836,3.2425662379863254,141.84268379307932
50,0.1,"[256, 128, 64]",False,True,ReLU(),4.508217201027465,3.5441842925301787,149.4466044870585
50,0.1,"[256, 128, 64]",False,True,LeakyReLU(negative_slope=0.01),3.7666985990838864,3.107860587117449,138.44669648128908
50,0.1,"[256, 128, 64]",False,True,Sigmoid(),3.6202605422960747,3.414246249018486,146.17081060433497
50,0.1,"[256, 128, 64]",False,False,ReLU(),4.577156365307581,3.8363960122353764,156.81338743992222
50,0.1,"[256, 128, 64]",False,False,LeakyReLU(negative_slope=0.01),20.452958637098998,21.542071182046886,603.1810627046264
50,0.1,"[256, 128, 64]",False,False,Sigmoid(),4.648792665542723,3.6486299146955177,152.07972347915475
50,0.1,"[128, 64, 32]",True,True,ReLU(),4.466148907883965,3.4947955264922768,148.20149248375466
50,0.1,"[128, 64, 32]",True,True,LeakyReLU(negative_slope=0.01),3.8811535929184497,3.2643470773373138,142.39178810755308
50,0.1,"[128, 64, 32]",True,True,Sigmoid(),3.5903461550561317,3.3179623500204145,143.74345215858256
50,0.1,"[128, 64, 32]",True,False,ReLU(),4.3419348026823394,3.398748812454809,145.78011357272524
50,0.1,"[128, 64, 32]",True,False,LeakyReLU(negative_slope=0.01),38.83671164991572,38.36867396696066,1027.3869456020316
50,0.1,"[128, 64, 32]",True,False,Sigmoid(),4.7338532450221775,3.7238214916623886,153.97533542776966
50,0.1,"[128, 64, 32]",False,True,ReLU(),3.575089997676886,2.962252148217452,134.77584520070468
50,0.1,"[128, 64, 32]",False,True,LeakyReLU(negative_slope=0.01),3.8450898195750476,3.258870809539478,142.25372904442204
50,0.1,"[128, 64, 32]",False,True,Sigmoid(),3.3501035920141833,3.1909133882145637,140.54049326646617
50,0.1,"[128, 64, 32]",False,False,ReLU(),4.750473591131073,3.7385944259506045,154.3477674458557
50,0.1,"[128, 64, 32]",False,False,LeakyReLU(negative_slope=0.01),31.558466053499075,31.457082795803135,853.1427637868243
50,0.1,"[128, 64, 32]",False,False,Sigmoid(),4.25955083619374,3.340870071228741,144.32096564865307
50,0.1,"[128, 128, 128]",True,True,ReLU(),4.200427524122723,3.653975224008185,152.21448102263062
50,0.1,"[128, 128, 128]",True,True,LeakyReLU(negative_slope=0.01),4.139529386736066,3.644474598391132,151.9749661704958
50,0.1,"[128, 128, 128]",True,True,Sigmoid(),3.61131267443753,3.3050760518174203,143.41858304647744
50,0.1,"[128, 128, 128]",True,False,ReLU(),4.673532478346628,3.6703058919742335,152.62618417575035
50,0.1,"[128, 128, 128]",True,False,LeakyReLU(negative_slope=0.01),47.12262364739604,47.16829808563542,1249.2292488965797
50,0.1,"[128, 128, 128]",True,False,Sigmoid(),4.452644669033519,3.4839462602264315,147.9279778216496
50,0.1,"[128, 128, 128]",False,True,ReLU(),4.499304941925633,3.5217336413693685,148.88061392918829
50,0.1,"[128, 128, 128]",False,True,LeakyReLU(negative_slope=0.01),3.518766978227936,3.2135369348612954,141.11084259379157
50,0.1,"[128, 128, 128]",False,True,Sigmoid(),5.18290087714829,4.534456258427491,174.4117860493551
50,0.1,"[128, 128, 128]",False,False,ReLU(),4.272551741846962,3.349611977812403,144.54135286810143
50,0.1,"[128, 128, 128]",False,False,LeakyReLU(negative_slope=0.01),18.222698412541703,15.550456236140786,452.1298766394166
50,0.1,"[128, 128, 128]",False,False,Sigmoid(),4.180984162911307,3.292041164970576,143.089967950845
50,0.1,"[128, 64]",True,True,ReLU(),4.256385687675458,3.8014377666131263,155.93207505391723
50,0.1,"[128, 64]",True,True,LeakyReLU(negative_slope=0.01),4.259043797350822,3.8042948968248624,156.00410453363543
50,0.1,"[128, 64]",True,True,Sigmoid(),3.5031094874434716,3.308105689554215,143.49496151499088
50,0.1,"[128, 64]",True,False,ReLU(),4.679972327859682,3.6759753636764008,152.76911399228683
50,0.1,"[128, 64]",True,False,LeakyReLU(negative_slope=0.01),4.130376874944254,3.300860016225911,143.3122949785124
50,0.1,"[128, 64]",True,False,Sigmoid(),5.061770502636783,4.027076156135054,161.62051576094544
50,0.1,"[128, 64]",False,True,ReLU(),3.885594225159698,3.599294255706742,150.8359503273678
50,0.1,"[128, 64]",False,True,LeakyReLU(negative_slope=0.01),3.1050114027667384,3.317408546098052,143.72949052385206
50,0.1,"[128, 64]",False,True,Sigmoid(),3.321283592437898,3.1943618430810865,140.62743029469368
50,0.1,"[128, 64]",False,False,ReLU(),4.583213452105704,3.592040344443198,150.6530761090039
50,0.1,"[128, 64]",False,False,LeakyReLU(negative_slope=0.01),4.571749107424143,3.5591475457403012,149.82383452690397
50,0.1,"[128, 64]",False,False,Sigmoid(),4.66356136933405,3.661549453142415,152.40543059208466
50,0.1,"[256, 64]",True,True,ReLU(),3.3591284053816324,3.3025545063711528,143.35501380282363
50,0.1,"[256, 64]",True,True,LeakyReLU(negative_slope=0.01),4.321884261340116,3.944210248334407,159.53143063603926
50,0.1,"[256, 64]",True,True,Sigmoid(),3.325656996674264,3.195645154201528,140.6597831191965
50,0.1,"[256, 64]",True,False,ReLU(),4.656635676775927,3.6554833711559516,152.2525020599449
50,0.1,"[256, 64]",True,False,LeakyReLU(negative_slope=0.01),8.56642832217969,7.79295516366956,256.55994291068816
50,0.1,"[256, 64]",True,False,Sigmoid(),4.3817900240989065,3.428581826543952,146.53221667059609
50,0.1,"[256, 64]",False,True,ReLU(),3.2556046063967568,3.2899883851740768,143.03821649054734
50,0.1,"[256, 64]",False,True,LeakyReLU(negative_slope=0.01),3.885354378734555,3.536362924430469,149.24942443814345
50,0.1,"[256, 64]",False,True,Sigmoid(),3.0687147759008244,2.916436403993663,133.62081061187615
50,0.1,"[256, 64]",False,False,ReLU(),4.609772764459298,3.6147987446025454,151.22682515129924
50,0.1,"[256, 64]",False,False,LeakyReLU(negative_slope=0.01),4.538839110772467,3.6186720305805733,151.32447235430425
50,0.1,"[256, 64]",False,False,Sigmoid(),4.720758907677762,3.7121287111350156,153.68055540885896
